id,correct answer,CoT answers,Correctness,LEN,"('QUA', 'IM')","('DIF', 'IV')","('DIF', 'SUB')",AC
467,1200,"['960' '1120' '800' '1200' '1120' '2240' '2240' '1120' '1120' '1200'
 '1200' '2240' '2240' '1280' '2240' '1280' '2240' '1200' '1200' '1120'
 '1120' '80 2 80 80 2 2 80 2 2 2 80' '2240' '1120' '2240' '1200' '1120'
 '1120' 'error' '960' '1120' '1280' '2240' '1120' '2240' '2240' '1280'
 '960' '960' '1120']","[False False False  True False False False False False  True  True False
 False False False False False  True  True False False False False False
 False  True False False False False False False False False False False
 False False False False]","[4 4 5 5 4 5 5 5 4 5 5 5 5 4 5 4 5 5 5 4 4 5 5 4 5 5 4 4 5 5 4 4 5 4 5 5 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[2 0 2 2 2 2 2 0 2 5 0 2 0 2 0 0 0 0 0 0 0 2 0 0 2 2 0 0 0 0 5 0 0 0 0 0 2
 0 0 0]",Math,"[False False False False False False  True False  True False  True False
  True False False False False False  True False  True False False False
 False False False  True False False False False False False False  True
 False False  True False]"
468,120,"['110' '120' '120' '120' '120' '0' '120' '120' '120' '120' '60' '120'
 '120' '120' '120' '120' '70' '120' '120' '120' '120' '120' '120' '120'
 '220' '50' '120' '120' '0' '120' '120' '50' '120' '120' '120' '120' '50'
 '120' '110' '120']","[False  True  True  True  True False  True  True  True  True False  True
  True  True  True  True False  True  True  True  True  True  True  True
 False False  True  True False  True  True False  True  True  True  True
 False  True False  True]","[5 2 2 4 2 2 4 3 5 2 1 2 2 4 2 2 3 4 5 2 2 4 3 2 3 2 3 4 1 3 2 2 2 2 3 2 2
 5 5 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False  True  True  True False False  True  True  True False False
  True  True  True  True False False  True  True  True  True  True  True
 False False False  True False False  True False False  True  True  True
 False False False False]"
469,4,"['4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4'
 '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4'
 '4' '4' '4' '4']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 2 2 2 3 3 3 2 2 2 2 2 2 2 2 3
 2 2 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
470,3,"['3' '3' '1' '3' '3' '9' '3' '4' '3' '3' '3' '3' '3' '1' '0' '3' '1' '3'
 '3' '3' '3' '0' '7' '3' '10 3 2 1 10 7 3' '3' '3' '0' '3' '3' '3' '0' '1'
 '1' '8' '1' '1' '3' '3' '6']","[ True  True False  True  True False  True False  True  True  True  True
  True False False  True False  True  True  True  True False False  True
 False  True  True False  True  True  True False False False False False
 False  True  True False]","[ 6  6  8  6  6  7  6  5  5  6  6  6  6  7  6  6  8  6  6  6  6  7  4  6
  4  6  6  8  6  6  6  7  8  9  6  7 10  6  6  7]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True False False  True False False False False  True  True  True
  True False False False False False  True  True  True False False False
 False False  True False False  True  True False False  True False False
  True False  True False]"
471,80,"['80' '60' '80' '60' '80' '80' '20' '80' '60' '80' '20' '80' '80' '80'
 '20' '80' '80' '20' '80' '80' '20' '80' '80' '80' '20' '20' '20' '80'
 '80' '80' '80' '80' '20' '80' '80' '20' '20' '80' '80' '80']","[ True False  True False  True  True False  True False  True False  True
  True  True False  True  True False  True  True False  True  True  True
 False False False  True  True  True  True  True False  True  True False
 False  True  True  True]","[5 3 3 3 4 4 3 3 3 4 3 4 4 4 3 4 5 3 4 4 3 3 5 3 3 3 3 4 4 5 4 4 3 5 4 3 3
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False False  True False False False False False False
  True  True False False  True False False  True False False  True  True
 False  True  True False  True  True  True  True False False  True False
  True False  True  True]"
472,6,"['6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6'
 '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6'
 '6' '6' '6' '6']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[5 6 4 6 5 7 5 5 6 4 6 6 7 6 6 6 5 5 6 6 6 6 5 6 5 6 5 5 6 7 6 6 6 7 5 6 7
 6 6 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
473,10,"['error' '0 0909' '0 0909' '0 0909' '0 0909' '0 0909' '0 0909' '0 0909'
 '0 1' '0 0909' '0 0909' '0 0909' '0 0909' '0 0909' '0 0909' 'error'
 '0 0909' 'error' '0 0909' '0 0909' '0 0909' '0 0909' '0 0909' '0 0909'
 '0 1' 'error' '0 0909' '0 0909' '0 0909' '0 0909' '0 0909' '0 0909'
 '0 0909' '0 0909' 'error' '0 0909' '0 1' 'error' '0 1' '0 0909']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[0 4 4 4 4 4 4 4 3 4 4 4 4 4 4 0 4 0 4 5 4 4 5 4 3 0 4 4 5 5 4 4 4 4 0 4 3
 0 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[10  2  9  0  0  0  2  0  2  0  2  0  5  0  5 10  0 10  0  0  0  5  2  0
  5 10  0  0  5  0  0  0  9  2 10  5  0 10  2  5]",Math,"[False False  True  True  True  True  True  True False False  True  True
  True  True  True False False False False  True  True  True  True  True
 False False False  True  True  True  True  True  True  True False False
 False False False False]"
474,80,"['80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80'
 '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80'
 '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[6 5 5 4 7 5 6 6 5 6 7 5 7 5 6 5 6 2 5 6 6 6 4 5 6 5 7 5 5 5 7 5 5 6 6 5 7
 7 5 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
475,20,"['20' '60' '240' '20' '20' '20' '20' '20' '20' '60' '20' '20' '20' '20'
 '2 857' '240' '20' '20' '20' '20' '20' '2 86' '137 14' '20' '20' '20'
 '60' '20' '240' '20' '20' '20' '2 857' '240' '240' '240' '20' '720' '20'
 '20']","[ True False False  True  True  True  True  True  True False  True  True
  True  True False False  True  True  True  True  True False False  True
  True  True False  True False  True  True  True False False False False
  True False  True  True]","[4 4 3 4 4 4 4 3 4 5 3 4 4 4 3 3 4 3 4 4 3 3 4 4 4 4 3 4 3 4 4 4 4 4 4 4 4
 3 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False  True  True  True  True  True False False  True
  True  True False False False  True  True  True  True False False False
  True  True False False False False  True  True False False  True  True
 False False False  True]"
476,5,"['5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5'
 '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5' '5'
 '5' '5' '5' '5']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[2 2 4 4 2 4 4 2 2 2 4 4 4 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 4 4 4 2 2 4 4 4 2
 2 2 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
477,20,"['20' '20' '20' '20' '14' '23' '20' '20' '12' '20' '20' '20' '20' '20'
 '20' '20' '20' '20' '20' '20' '20' '20' '20' '20' '20' '20' '20' '20' '7'
 '20' '20' '20' '20' '20' '20' '20' '20' '20' '20' '20']","[ True  True  True  True False False  True  True False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True False  True  True  True  True  True  True  True
  True  True  True  True]","[6 6 6 6 5 7 8 8 7 8 6 7 6 6 6 6 6 6 6 7 5 6 6 6 6 6 6 6 5 6 6 6 8 5 7 6 8
 7 6 8]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True False False False  True False False  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True False False  True  True  True  True  True  True
  True  True  True  True]"
478,621,"['621' '621' '621' '621' '621' '621' '621' '621' '621' '621' '621' '621'
 '621' '621' '621' '621' '621' '621' '621' '621' '621' '1400' '621' '621'
 '621' '621' '621' '1414' '621' '621' '200 3 7 3 600 21 621' '621' '621'
 '621' '621' '621' '621' '621' '621' '621']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True False  True  True
  True  True  True False  True  True False  True  True  True  True  True
  True  True  True  True]","[2 3 3 3 2 2 2 3 3 2 3 3 4 2 2 2 2 3 2 2 3 3 3 3 3 2 2 3 2 3 3 3 2 3 3 3 3
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 2 0 0 2 0 2 0 0 0 0 0 0 0 2 0 2 0 0 2 0 0 0 2 0 0 0 2 2 0 0
 0 5 2]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True False False  True
  True  True  True False False  True False False  True  True  True  True
  True  True  True  True]"
479,15400,"['15400' '15400' '15400' '15400' '15400' '15400' '16000' '15400' '15400'
 '15000' '15400' '13800' '15400' '15400' '15400' '15400' '15400' '15400'
 '15400' '15400' '15400' '15400' '15400' '15400' '15400' '15400' '15400'
 '15400' '15400' '15400' '15400' '15400' '15400' '15400' '15400' '15400'
 '15400' '15400' '15400' '15400']","[ True  True  True  True  True  True False  True  True False  True False
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 3 8 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 8 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True False False  True False False False
 False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
480,11,"['11' '2 9 11' '11' '11' '11' '11' '11' '11' '2 9 11' '11' '11' '11' '11'
 '11' '11' '11' '11' '11' '11' '11' '11' '11' '10' '11' '11' '11' '11'
 '2 9 11' '11' '11' '7' '11' '11' '11' '11' '10' '2 9 11' '11' '7' '11']","[ True False  True  True  True  True  True  True False  True  True  True
  True  True  True  True  True  True  True  True  True  True False  True
  True  True  True False  True  True False  True  True  True  True False
 False  True False  True]","[5 3 7 3 5 5 6 5 3 3 5 6 5 5 5 6 5 5 5 3 6 5 3 6 5 6 5 3 5 5 3 5 3 5 5 3 3
 5 3 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 2 0 0 0 0 0 2 0 2 0 0 0 0 0 0 2 0 5 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False  True  True  True  True  True False False  True  True
  True  True  True  True  True  True  True  True  True  True False False
  True  True  True False False  True False False  True  True  True False
 False False False False]"
481,84,"['72' '84' '72' '96' '84' '84' '84' '84' '84' '84' '84' '84' '96' '84'
 '84' '84' '84' '84' '72' '84' '84' '96' '84' '84' '84' '84' '84' '84'
 '84' '84' '84' '84' '84' '84' '84' '84' '84' '84' '84' '96']","[False  True False False  True  True  True  True  True  True  True  True
 False  True  True  True  True  True False  True  True False  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True False]","[1 3 1 1 5 3 4 3 3 5 5 4 1 5 4 3 3 5 1 3 3 1 3 5 4 3 5 3 3 4 3 4 5 3 5 5 3
 4 4 1]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False False  True  True  True  True  True  True  True
 False False  True  True  True  True False False  True False False  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True False]"
482,26,"['26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26'
 '26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26'
 '26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26' '26']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[2 2 2 2 3 2 2 2 2 2 3 2 2 2 2 2 3 2 2 2 2 2 3 2 2 2 2 2 2 2 2 2 2 2 2 4 2
 2 2 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
483,40,"['40' '40' '20' '40' '40' '40' '40' '60' '40' '40' '40' '60' '40' '40'
 '40' '40' '40' '40' '40' '40' '40' '40' '40' '40' '40' '20' 'error' '40'
 '40' '40' '20' '20' '40' '40' '40' '40' '40' '40' '40' '40']","[ True  True False  True  True  True  True False  True  True  True False
  True  True  True  True  True  True  True  True  True  True  True  True
  True False False  True  True  True False False  True  True  True  True
  True  True  True  True]","[4 5 3 3 5 4 3 4 4 4 4 8 5 4 4 3 4 3 4 4 5 4 5 4 5 3 3 4 4 4 4 4 4 4 5 4 3
 4 4 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True False False  True  True  True False False  True  True False
 False  True  True  True  True  True  True  True  True  True  True  True
  True False False False  True  True False  True False  True  True  True
  True  True  True  True]"
484,240,"['240' '240' '240' '240' '240' '240' '240' '120' '240' '240' '240' '240'
 '240' '240' '240' '240' '240' '240' '240' '240' '240' '240' '240' '240'
 '240' '240' '240' '240' '240' '240' '240' '240' '240' '240' '240' '240'
 '240' '240' '240' '240']","[ True  True  True  True  True  True  True False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[2 4 4 4 4 2 2 2 4 4 4 4 2 4 2 4 2 2 2 4 2 4 4 2 4 2 2 2 4 2 2 4 4 4 4 4 4
 2 2 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True False False  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
485,220,"['220' '220' '220' '220' '220' '220' '220' '220' '220' '220' '220' '220'
 '220' '220' '220' '220' '220' '220' '220' '220' '220' '220' '220' '220'
 '220' '220' '220' '220' '220' '220' '220' '220' '220' '220' '220' '220'
 '220' '220' '220' '220']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 6 5 6 3 3 5 5 4 3 6 6 6 6 6 6 3 5 6 5 5 6 5 3 3 6 3 6 6 6 8 5 4 6 3 5 3
 3 5 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
486,6,"['6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6'
 '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6' '6'
 '6' '6' '6' '6']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
487,4,"['4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4'
 '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4' '4'
 '4' '4' '4' '4']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 4 4 4 3 4 4 4 4 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3
 4 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
