id,correct answer,CoT answers,Correctness,LEN,"('QUA', 'IM')","('DIF', 'IV')","('DIF', 'SUB')",AC
381,D,"['THE PRINCESS BRIDE' 'C' 'A' 'C' 'C' 'THE PRINCESS BRIDE' 'D' 'C'
 'GUARDIANS OF THE GALAXY' 'GUARDIANS OF THE GALAXY' 'C' 'C' 'C' 'C' 'C'
 'C' 'GUARDIANS OF THE GALAXY' 'A' 'C' 'C' 'C' 'C' 'C' 'A'
 'THE PRINCESS BRIDE' 'THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING'
 'INCEPTION' 'THE PRINCESS BRIDE' 'D' 'C' 'C' 'A'
 'GUARDIANS OF THE GALAXY' 'C' 'C' 'C' 'A' 'C' 'C' 'THE PRINCESS BRIDE']","[False False False False False False  True False False False False False
 False False False False False False False False False False False False
 False False False False  True False False False False False False False
 False False False False]","[3 8 3 3 6 3 3 3 3 3 3 4 4 3 2 3 3 4 8 5 3 3 3 4 4 3 2 3 2 8 7 4 3 4 3 6 4
 2 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 2 0 2 0 0 2 0 0 2 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0 0 2 0 2 0 0 0 0
 2 0 0]",movie_recommendation,"[False False False False  True False False False False  True False  True
  True  True  True  True False False False  True  True  True  True False
 False False False False False False  True False False False  True  True
 False False  True False]"
382,D,"['AMERICAN BEAUTY' 'KINGSMAN: THE SECRET SERVICE' 'A'
 'GUARDIANS OF THE GALAXY' 'A' 'D' 'KINGSMAN: THE SECRET SERVICE' 'A'
 'KINGSMAN: THE SECRET SERVICE' 'KINGSMAN: THE SECRET SERVICE' 'D' 'D' 'D'
 'A' 'A' 'A' 'KINGSMAN: THE SECRET SERVICE' 'KINGSMAN: THE SECRET SERVICE'
 'D' 'D' 'D' 'MISSION IMPOSSIBLE' 'D' 'A' 'AMERICAN BEAUTY' 'A' 'A' 'A'
 'KINGSMAN: THE SECRET SERVICE' 'KINGSMAN: THE SECRET SERVICE' 'D' 'D'
 'KINGSMAN: THE SECRET SERVICE' 'A' 'D' 'D' 'A' 'D'
 'GUARDIANS OF THE GALAXY' 'KINGSMAN: THE SECRET SERVICE']","[False False False False False  True False False False False  True  True
  True False False False False False  True  True  True False  True False
 False False False False False False  True  True False False  True  True
 False  True False False]","[3 4 3 3 3 6 3 6 6 3 6 6 8 6 3 3 3 3 5 6 4 8 3 5 5 4 4 3 3 2 4 6 3 9 7 6 3
 3 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False False False False False  True False  True
  True False  True  True False  True False  True  True False False False
 False False  True  True False  True False  True False False False  True
 False False False False]"
383,C,"['BRAVEHEART' 'D' 'GLADIATOR' 'THE LAST SAMURAI' 'A' 'THE LAST SAMURAI'
 'D' 'BRAVEHEART' 'D' 'D' 'A' 'D' 'D' 'THE LAST SAMURAI' 'GLADIATOR'
 'THE LAST OF THE MOHICANS' 'D' 'D' 'D' 'BRAVEHEART' 'BRAVEHEART'
 'THE LAST SAMURAI' 'THE LAST SAMURAI' 'THE LAST SAMURAI' 'D'
 'THE LAST OF THE MOHICANS' 'B' 'THE LAST OF THE MOHICANS' 'D' 'GLADIATOR'
 'THE LAST SAMURAI' 'D' 'BRAVEHEART' 'GLADIATOR' 'B' 'BRAVEHEART' 'D'
 'THE LAST SAMURAI' 'D' 'THE LAST OF THE MOHICANS']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[3 3 4 5 3 3 3 4 5 4 3 4 3 3 3 3 4 3 3 3 3 2 3 3 4 3 4 3 4 4 4 4 4 4 4 3 4
 2 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 3 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 5]",movie_recommendation,"[False False False False False False False False False  True False False
  True False False False False  True  True False  True False  True  True
 False False False False False False False False False False False False
 False False False False]"
384,A,"[""PAN'S LABYRINTH"" 'A' 'A' 'A' ""PAN'S LABYRINTH"" ""PAN'S LABYRINTH"" 'A' 'A'
 'A' 'A' 'A' ""PAN'S LABYRINTH"" 'A' 'THE USUAL SUSPECTS' 'A'
 ""PAN'S LABYRINTH"" 'A' 'A' 'A' 'A' 'A' ""PAN'S LABYRINTH"" 'WAG THE DOG' 'A'
 'A' ""PAN'S LABYRINTH"" 'A' 'C' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 ""PAN'S LABYRINTH"" ""PAN'S LABYRINTH"" 'A' 'A']","[False  True  True  True False False  True  True  True  True  True False
  True False  True False  True  True  True  True  True False False  True
  True False  True False  True  True  True  True  True  True  True  True
 False False  True  True]","[3 4 3 4 4 3 3 4 4 4 4 2 4 4 4 2 2 2 4 2 3 3 3 4 2 2 4 2 3 4 4 3 4 4 4 2 3
 7 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False  True  True False  True False  True  True  True  True False
 False False False False False  True  True  True  True False False False
  True False False False False  True  True  True  True  True  True  True
 False  True False  True]"
385,A,"['THE PIANIST' 'D' 'A' 'MEN OF HONOR' ""SCHINDLER'S LIST"" 'B'
 'MEN OF HONOR' 'MEN OF HONOR' 'MEN OF HONOR' 'B' 'MEN OF HONOR' 'B' 'B'
 'D' 'D' 'B' 'D' 'MEN OF HONOR' 'D' 'D' 'D' 'D' 'B' 'D' 'B' 'D' 'D' 'D'
 'B' 'B' 'MEN OF HONOR' 'D' 'MEN OF HONOR' 'D' 'B' 'SAVING PRIVATE RYAN'
 'D' 'D' 'D' 'D']","[False False  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[6 3 5 3 4 3 4 3 3 3 4 4 4 4 4 4 4 3 4 3 4 3 4 5 4 5 5 4 4 4 3 5 4 4 4 6 4
 4 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False False False  True  True False False False
  True False  True False False False False  True  True  True False False
 False False  True  True False  True False False False False False False
 False  True  True  True]"
386,B,"['THE SHAWSHANK REDEMPTION' 'THE SHAWSHANK REDEMPTION' ""SCHINDLER'S LIST""
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST""
 'THE SHAWSHANK REDEMPTION' ""SCHINDLER'S LIST"" 'NOT PROVIDED'
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" 'B' 'B'
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST""
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST""
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" 'THE SHAWSHANK REDEMPTION'
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST""
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST AND JAWS""
 'THE SHAWSHANK REDEMPTION' ""SCHINDLER'S LIST, JAWS"" ""SCHINDLER'S LIST""
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST""
 ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST"" ""SCHINDLER'S LIST""
 ""SCHINDLER'S LIST"" 'THE SHAWSHANK REDEMPTION']","[False False False False False False False False False False False False
  True  True False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[3 5 3 3 4 4 5 4 6 4 4 4 3 4 4 4 3 4 4 4 4 3 4 4 3 4 4 4 6 3 6 5 4 4 6 4 3
 4 3 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
 0 2 0]",movie_recommendation,"[False  True False  True  True  True False False False False  True  True
 False  True False  True  True  True  True  True  True  True False False
  True  True  True  True False False False False  True  True  True  True
  True  True  True False]"
387,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 4 4 5 5 4 4 5 4 3 3 3 4 5 5 4 4 3 4 3 4 5 3 4 4 4 4 4 3 3 5 4 4 5 5 4
 5 4 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 2 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
388,D,"['C' 'D' 'D' 'D' 'D' 'LÉON THE PROFESSIONAL' 'D' 'TAXI DRIVER' 'SE7EN'
 'OPTION D: LÉON THE PROFESSIONAL' 'D' 'C' 'D' 'D' 'D'
 'THE SHAWSHANK REDEMPTION' 'D' 'D' 'D' 'D' 'LÉON THE PROFESSIONAL' 'D'
 'D' 'LÉON THE PROFESSIONAL' 'D' 'THE DEPARTED' 'THE SHAWSHANK REDEMPTION'
 'D' 'D' 'D' 'THE SHAWSHANK REDEMPTION' 'D' 'THE SHAWSHANK REDEMPTION' 'C'
 'THE SHAWSHANK REDEMPTION' 'D' 'LÉON THE PROFESSIONAL' 'D'
 'OPTION D: LÉON THE PROFESSIONAL' 'D']","[False  True  True  True  True False  True False False False  True False
  True  True  True False  True  True  True  True False  True  True False
  True False False  True  True  True False  True False False False  True
 False  True False  True]","[3 4 4 4 4 6 3 3 3 5 4 3 2 4 4 4 4 4 5 3 4 4 5 4 4 4 4 4 5 3 4 5 4 5 5 4 5
 4 6 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False  True  True  True False False False False False False False
 False  True  True False False  True  True  True False False  True False
 False False False False  True  True False False False False False False
 False False False False]"
389,B,"['THE FINAL ANSWER' 'THE DEPARTED' 'MEMENTO' 'THE DEPARTED' 'B' 'B'
 'THE PRESTIGE' 'MEMENTO' 'RESERVOIR DOGS' 'B' 'B' 'THE DEPARTED'
 'THE HUNT FOR RED OCTOBER' 'B' 'B' 'B' 'C' 'B' 'B' 'RESERVOIR DOGS'
 'THE DEPARTED' 'B' 'MEMENTO' 'THE DEPARTED' 'B'
 'THE HUNT FOR RED OCTOBER' 'B' 'B' 'THE MATRIX' 'A'
 'THE HUNT FOR RED OCTOBER' 'B' 'ERROR' 'C' 'B' 'B' 'MEMENTO'
 'THE DEPARTED' 'C' 'THE HUNT FOR RED OCTOBER']","[False False False False  True  True False False False  True  True False
 False  True  True  True False  True  True False False  True False False
  True False  True  True False False False  True False False  True  True
 False False False False]","[5 4 4 3 3 3 3 3 4 5 4 4 3 3 5 4 5 5 3 3 4 4 3 3 4 5 2 4 3 3 3 4 0 3 4 4 3
 4 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 0  9  0  0  2  2  5  0  0  2  2  0  0  0  9  0  0  2  0  2  0  2  0  0
  9  0  0  5  0  2  5  0 10  2  0  0  2  5  0  0]",movie_recommendation,"[False False False False False  True False False False False  True False
 False False  True  True False False  True False False False False False
 False False False  True False False False False False False False  True
 False False False False]"
390,D,"['D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D'
 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D'
 'THE SHAWSHANK REDEMPTION' 'D' 'D' 'D']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
 False  True  True  True]","[4 3 4 4 3 4 3 4 4 4 4 3 3 4 4 4 4 4 4 3 4 3 3 4 3 3 3 4 4 4 3 2 4 4 4 4 4
 5 4 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
 False False  True  True]"
391,A,"['D' 'THE SHAWSHANK REDEMPTION' 'D' 'THE GREEN MILE' 'D' 'THE LIMEY'
 'THE SHAWSHANK REDEMPTION' 'THE SHAWSHANK REDEMPTION' 'D'
 'ESCAPE FROM ALCATRAZ' 'D' 'D' 'D' 'D' 'D' 'D' 'THE GREEN MILE' 'D'
 'THE DEPARTED' 'D' 'D' 'D' 'D' 'A' 'D' 'THE SHAWSHANK REDEMPTION'
 'THE NEGOTIATOR' 'D' 'D' 'D' 'D' 'D' 'THE SHAWSHANK REDEMPTION' 'D' 'D'
 'THE DEPARTED' 'THE SHAWSHANK REDEMPTION' 'D' 'D' 'D']","[False False False False False False False False False False False False
 False False False False False False False False False False False  True
 False False False False False False False False False False False False
 False False False False]","[6 5 5 3 4 5 4 4 5 3 4 5 6 5 5 4 3 5 4 4 6 4 4 6 4 3 4 4 5 6 6 5 4 5 5 4 4
 3 6 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False False False False  True False False False  True
  True  True  True  True False False False False  True  True  True False
 False False False False  True  True  True  True False False  True False
 False False  True  True]"
392,D,"['D' 'D' 'D' 'THE SHAWSHANK REDEMPTION' 'D' 'D' 'D' 'D' 'D'
 'THE SHAWSHANK REDEMPTION' 'D' 'D' ""SCHINDLER'S LIST""
 'THE SHAWSHANK REDEMPTION' 'THE SHAWSHANK REDEMPTION' 'D' 'D' 'D' 'D'
 'JURASSIC PARK' 'D' 'D' 'D' 'THE SHAWSHANK REDEMPTION' 'D' 'D'
 ""SCHINDLER'S LIST"" 'D' 'THE SHAWSHANK REDEMPTION' 'D' 'D'
 ""SCHINDLER'S LIST"" 'D' 'D' 'THE SHAWSHANK REDEMPTION' 'D' 'D'
 'THE SHAWSHANK REDEMPTION' 'JURASSIC PARK' 'D']","[ True  True  True False  True  True  True  True  True False  True  True
 False False False  True  True  True  True False  True  True  True False
  True  True False  True False  True  True False  True  True False  True
  True False False  True]","[4 3 4 5 4 4 4 4 4 5 4 4 4 4 6 4 5 6 4 3 3 3 3 3 4 4 5 4 5 6 4 3 3 4 8 4 4
 5 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 9 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 5 0]",movie_recommendation,"[False  True  True False False  True  True  True  True False False  True
 False False  True False  True  True  True False False  True  True False
 False  True False False False False  True False False  True False False
  True False False False]"
393,B,"['B' 'B' 'B' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True False  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 3 5 3 5 4 5 4 5 5 5 3 5 4 4 5 5 5 5 5 5 3 5 4 5 5 5 4 4 5 5 4 4 4 2 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[5 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 5 5 0 0 5 2 0 0 0 0 0 0 0 0 2 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True False False  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
394,D,"['D' 'D' 'D' 'D' 'D' 'C' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'NAN' 'C'
 'D' 'D' 'C' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D' 'D'
 'STAR WARS EPISODE V - THE EMPIRE STRIKES BACK' 'D' 'D' 'D'
 'THE SHAWSHANK REDEMPTION' 'D' 'D' 'D' 'ERROR' 'D']","[ True  True  True  True  True False  True  True  True  True  True  True
  True  True  True  True False False  True  True False  True  True  True
  True  True  True  True  True  True False  True  True  True False  True
  True  True False  True]","[3 3 4 4 4 4 3 4 3 4 3 3 3 3 4 3 5 7 4 4 6 4 4 4 4 4 3 4 4 5 4 4 3 5 3 3 3
 3 0 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 0  0  0  0  0  0  0  5  0  2  0  2  0  0  0  0  0  0  0  0  2  2  0  0
  0  0  0  0  0  2  0  0  0  2  0  0  0  0 10  0]",movie_recommendation,"[False  True  True  True  True False False  True  True  True  True  True
  True  True  True  True False False False  True False False  True  True
  True  True  True  True  True  True False False  True  True False False
  True  True False False]"
395,E,"['E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E'
 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E' 'E'
 'E' 'E' 'E' 'E']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[5 4 4 3 5 3 3 4 4 5 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 3 3 3 4 3 4 5 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0
 0 0 0]",movie_recommendation,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
396,B,"['D' 'B' 'THE GREEN MILE' 'B' 'B' 'THE GREEN MILE' 'B' 'B'
 ""SCHINDLER'S LIST"" 'B' 'B' 'THE GREEN MILE' 'B' 'AVATAR' 'B'
 'THE GREEN MILE' ""SCHINDLER'S LIST"" 'THE GREEN MILE' 'B' 'B'
 'THE GREEN MILE' 'D' 'B' 'B' 'B' 'THE GREEN MILE' 'B' 'B'
 ""SCHINDLER'S LIST"" 'THE LAST OF THE MOHICANS' 'B' 'B' 'THE GREEN MILE'
 'B' 'B' 'THE GREEN MILE' ""SCHINDLER'S LIST AND GOODFELLAS""
 ""SCHINDLER'S LIST"" 'B' 'B']","[False  True False  True  True False  True  True False  True  True False
  True False  True False False False  True  True False False  True  True
  True False  True  True False False  True  True False  True  True False
 False False  True  True]","[3 3 3 4 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 4 4 5 3 4 3 3 3 3 3 4 3 5 3 3
 3 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 0 0 0 0
 0 0 0]",movie_recommendation,"[False False False False  True False False  True False False  True False
 False False False False False False False  True False False False  True
  True False False  True False False False  True False False  True False
 False False False  True]"
397,D,"['BLADE RUNNER' 'BACK TO THE FUTURE' 'INCEPTION' 'INCEPTION' 'LOOPER'
 'INCEPTION' 'INCEPTION' 'INCEPTION' 'GUARDIANS OF THE GALAXY'
 'BLADE RUNNER' 'BLADE RUNNER' 'INCEPTION' 'GUARDIANS OF THE GALAXY'
 'INCEPTION' 'INCEPTION' 'INCEPTION' 'BLADE RUNNER' 'C' 'BLADE RUNNER' 'D'
 'BLADE RUNNER' 'INCEPTION' 'INTERSTELLAR' 'BLADE RUNNER' 'BLADE RUNNER'
 'GUARDIANS OF THE GALAXY' 'BLADE RUNNER' 'GUARDIANS OF THE GALAXY' 'C'
 'INCEPTION' 'INCEPTION' 'GUARDIANS OF THE GALAXY' 'BACK TO THE FUTURE'
 'D' 'BLADE RUNNER' 'BLADE RUNNER' 'BLADE RUNNER' 'THE MATRIX'
 'INTERSTELLAR' 'INCEPTION']","[False False False False False False False False False False False False
 False False False False False False False  True False False False False
 False False False False False False False False False  True False False
 False False False False]","[3 3 4 4 3 3 3 3 3 3 3 4 5 4 4 5 3 4 3 7 3 3 3 3 3 2 3 3 6 4 4 3 3 5 3 3 3
 4 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 9 0 0 0 2 0 0 2 0 0
 0 0 0]",movie_recommendation,"[False False False  True False False  True  True False False  True False
 False False  True  True False False False False False False False False
  True False False False False False  True False False False False  True
  True False False False]"
398,A,"['A' 'ERROR' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'THE DARK KNIGHT' 'A' 'A'
 'THE DARK KNIGHT' 'A' 'A' 'A' 'INCEPTION' 'ERROR' 'A' 'A' 'A' 'A' 'A' 'D'
 'A' 'THE DARK KNIGHT' 'A' 'A' 'THE ATOMIC SUBMARINE' 'A'
 'THE DARK KNIGHT' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A']","[ True False  True  True  True  True  True  True  True  True False  True
  True False  True  True  True False False  True  True  True  True  True
 False  True False  True  True False  True False  True  True  True  True
  True  True  True  True]","[3 0 5 4 4 4 4 4 4 4 6 4 4 4 4 5 2 3 0 5 4 4 6 4 4 4 3 4 4 3 4 3 4 6 4 6 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 0 10  5  0  0  2  2  5  0  0  0  2  0  0  0  0  0  0 10  0  0  0  2  0
  0  0  0  0  0  0  0  0  0  5  5  0  0  0  0  0]",movie_recommendation,"[False False False  True  True  True  True  True  True  True False False
  True False False  True  True False False False  True  True  True  True
 False False False False  True False False False False  True  True  True
  True  True  True  True]"
399,C,"['C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C'
 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'C'
 'C' 'C' 'C' 'C']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 5 4 4 3 4 4 4 4
 4 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 2]",movie_recommendation,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
